continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,aged_65_older
Europe,San Marino,2020-06-18,696.0,2.0,42.0,0.0,,,
Europe,San Marino,2020-06-19,696.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-20,696.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-21,696.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-22,696.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-23,698.0,2.0,42.0,0.0,,,
Europe,San Marino,2020-06-24,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-25,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-26,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-27,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-28,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-29,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-06-30,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-01,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-02,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-03,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-04,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-05,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-06,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-07,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-08,698.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-09,699.0,1.0,42.0,0.0,,,
Europe,San Marino,2020-07-10,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-11,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-12,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-13,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-14,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-15,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-16,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-17,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-18,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-19,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-20,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-21,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-22,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-23,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-24,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-25,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-26,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-27,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-28,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-29,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-30,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-07-31,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-01,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-02,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-03,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-04,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-05,699.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-06,710.0,11.0,42.0,0.0,,,
Europe,San Marino,2020-08-07,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-08,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-09,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-10,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-11,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-12,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-13,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-14,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-15,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-16,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-17,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-18,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-19,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-20,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-21,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-22,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-23,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-24,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-25,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-26,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-27,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-28,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-29,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-30,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-08-31,710.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-01,715.0,5.0,42.0,0.0,,,
Europe,San Marino,2020-09-02,715.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-03,715.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-04,715.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-05,715.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-06,716.0,1.0,42.0,0.0,,,
Europe,San Marino,2020-09-07,716.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-08,716.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-09,716.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-10,722.0,6.0,42.0,0.0,,,
Europe,San Marino,2020-09-11,722.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-12,722.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-13,722.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-14,722.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-15,722.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-16,723.0,1.0,42.0,0.0,,,
Europe,San Marino,2020-09-17,723.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-18,723.0,0.0,42.0,0.0,,,
Europe,San Marino,2020-09-19,723.0,0.0,42.0,0.0,,,
Europe,Serbia,2020-02-26,,,,,16.0,,17.366
Europe,Serbia,2020-02-27,,,,,25.0,9.0,17.366
Europe,Serbia,2020-02-28,,,,,30.0,5.0,17.366
Europe,Serbia,2020-02-29,,,,,33.0,3.0,17.366
Europe,Serbia,2020-03-01,,,,,36.0,3.0,17.366
Europe,Serbia,2020-03-02,,,,,45.0,9.0,17.366
Europe,Serbia,2020-03-03,,,,,46.0,1.0,17.366
Europe,Serbia,2020-03-04,,,,,50.0,4.0,17.366
Europe,Serbia,2020-03-05,,,,,,,17.366
Europe,Serbia,2020-03-06,,,,,67.0,,17.366
Europe,Serbia,2020-03-07,1.0,1.0,0.0,0.0,91.0,24.0,17.366
Europe,Serbia,2020-03-08,,,,,94.0,3.0,17.366
Europe,Serbia,2020-03-09,,,,,101.0,7.0,17.366
Europe,Serbia,2020-03-10,,,,,117.0,16.0,17.366
Europe,Serbia,2020-03-11,5.0,4.0,0.0,0.0,151.0,34.0,17.366
Europe,Serbia,2020-03-12,18.0,13.0,0.0,0.0,185.0,34.0,17.366
Europe,Serbia,2020-03-13,24.0,6.0,0.0,0.0,239.0,54.0,17.366
Europe,Serbia,2020-03-14,41.0,17.0,0.0,0.0,268.0,29.0,17.366
Europe,Serbia,2020-03-15,46.0,5.0,0.0,0.0,283.0,15.0,17.366
Europe,Serbia,2020-03-16,55.0,9.0,0.0,0.0,316.0,33.0,17.366
Europe,Serbia,2020-03-17,57.0,2.0,0.0,0.0,374.0,58.0,17.366
Europe,Serbia,2020-03-18,72.0,15.0,0.0,0.0,440.0,66.0,17.366
Europe,Serbia,2020-03-19,94.0,22.0,0.0,0.0,506.0,66.0,17.366
Europe,Serbia,2020-03-20,126.0,32.0,0.0,0.0,585.0,79.0,17.366
Europe,Serbia,2020-03-21,135.0,9.0,1.0,1.0,672.0,87.0,17.366
Europe,Serbia,2020-03-22,149.0,14.0,1.0,0.0,761.0,89.0,17.366
Europe,Serbia,2020-03-23,188.0,39.0,1.0,0.0,822.0,61.0,17.366
Europe,Serbia,2020-03-24,222.0,34.0,1.0,0.0,916.0,94.0,17.366
Europe,Serbia,2020-03-25,249.0,27.0,1.0,0.0,1161.0,245.0,17.366
Europe,Serbia,2020-03-26,303.0,54.0,2.0,1.0,1456.0,295.0,17.366
Europe,Serbia,2020-03-27,384.0,81.0,3.0,1.0,1715.0,259.0,17.366
Europe,Serbia,2020-03-28,457.0,73.0,6.0,3.0,2086.0,371.0,17.366
Europe,Serbia,2020-03-29,659.0,202.0,10.0,4.0,2462.0,376.0,17.366
Europe,Serbia,2020-03-30,741.0,82.0,13.0,3.0,3084.0,622.0,17.366
Europe,Serbia,2020-03-31,785.0,44.0,16.0,3.0,3561.0,477.0,17.366
Europe,Serbia,2020-04-01,900.0,115.0,23.0,7.0,4371.0,810.0,17.366
Europe,Serbia,2020-04-02,1060.0,160.0,23.0,0.0,5008.0,637.0,17.366
Europe,Serbia,2020-04-03,1171.0,111.0,31.0,8.0,5756.0,748.0,17.366
Europe,Serbia,2020-04-04,1476.0,305.0,39.0,8.0,6401.0,645.0,17.366
Europe,Serbia,2020-04-05,1624.0,148.0,44.0,5.0,7360.0,959.0,17.366
Europe,Serbia,2020-04-06,1908.0,284.0,51.0,7.0,8552.0,1192.0,17.366
Europe,Serbia,2020-04-07,2200.0,292.0,58.0,7.0,9626.0,1074.0,17.366
Europe,Serbia,2020-04-08,2447.0,247.0,61.0,3.0,10761.0,1135.0,17.366
Europe,Serbia,2020-04-09,2666.0,219.0,65.0,4.0,12347.0,1586.0,17.366
Europe,Serbia,2020-04-10,2867.0,201.0,66.0,1.0,14240.0,1893.0,17.366
Europe,Serbia,2020-04-11,3105.0,238.0,71.0,5.0,16399.0,2159.0,17.366
Europe,Serbia,2020-04-12,3380.0,275.0,74.0,3.0,18312.0,1913.0,17.366
Europe,Serbia,2020-04-13,3630.0,250.0,80.0,6.0,20958.0,2646.0,17.366
Europe,Serbia,2020-04-14,4054.0,424.0,85.0,5.0,23398.0,2440.0,17.366
Europe,Serbia,2020-04-15,4465.0,411.0,94.0,9.0,26278.0,2880.0,17.366
Europe,Serbia,2020-04-16,4873.0,408.0,99.0,5.0,29472.0,3194.0,17.366
Europe,Serbia,2020-04-17,5318.0,445.0,103.0,4.0,32566.0,3094.0,17.366
Europe,Serbia,2020-04-18,5690.0,372.0,110.0,7.0,36028.0,3462.0,17.366
Europe,Serbia,2020-04-19,5994.0,304.0,117.0,7.0,38701.0,2673.0,17.366
Europe,Serbia,2020-04-20,6318.0,324.0,122.0,5.0,41812.0,3111.0,17.366
Europe,Serbia,2020-04-21,6630.0,312.0,125.0,3.0,45355.0,3543.0,17.366
Europe,Serbia,2020-04-22,6890.0,260.0,125.0,0.0,48636.0,3281.0,17.366
Europe,Serbia,2020-04-23,7114.0,224.0,134.0,9.0,51324.0,2688.0,17.366
Europe,Serbia,2020-04-24,7276.0,162.0,139.0,5.0,54887.0,3563.0,17.366
Europe,Serbia,2020-04-25,7483.0,207.0,144.0,5.0,59938.0,5051.0,17.366
Europe,Serbia,2020-04-26,7779.0,296.0,151.0,7.0,64303.0,4365.0,17.366
Europe,Serbia,2020-04-27,8042.0,263.0,156.0,5.0,67917.0,3614.0,17.366
Europe,Serbia,2020-04-28,8275.0,233.0,162.0,6.0,73363.0,5446.0,17.366
Europe,Serbia,2020-04-29,8497.0,222.0,168.0,6.0,78942.0,5579.0,17.366
Europe,Serbia,2020-04-30,8724.0,227.0,173.0,5.0,85645.0,6703.0,17.366
Europe,Serbia,2020-05-01,9009.0,285.0,179.0,6.0,91551.0,5906.0,17.366
Europe,Serbia,2020-05-02,9205.0,196.0,185.0,6.0,96637.0,5086.0,17.366
Europe,Serbia,2020-05-03,9362.0,157.0,189.0,4.0,101911.0,5274.0,17.366
Europe,Serbia,2020-05-04,9464.0,102.0,193.0,4.0,106461.0,4550.0,17.366
Europe,Serbia,2020-05-05,9557.0,93.0,197.0,4.0,111278.0,4817.0,17.366
Europe,Serbia,2020-05-06,9677.0,120.0,200.0,3.0,117474.0,6196.0,17.366
Europe,Serbia,2020-05-07,9791.0,114.0,203.0,3.0,122995.0,5521.0,17.366
Europe,Serbia,2020-05-08,9848.0,57.0,206.0,3.0,128805.0,5810.0,17.366
Europe,Serbia,2020-05-09,9943.0,95.0,209.0,3.0,134533.0,5728.0,17.366
Europe,Serbia,2020-05-10,10032.0,89.0,213.0,4.0,140592.0,6059.0,17.366
Europe,Serbia,2020-05-11,10114.0,82.0,215.0,2.0,145604.0,5012.0,17.366
Europe,Serbia,2020-05-12,10176.0,62.0,218.0,3.0,151304.0,5700.0,17.366
Europe,Serbia,2020-05-13,10243.0,67.0,220.0,2.0,156603.0,5299.0,17.366
Europe,Serbia,2020-05-14,10295.0,52.0,222.0,2.0,162797.0,6194.0,17.366
Europe,Serbia,2020-05-15,10374.0,79.0,224.0,2.0,168670.0,5873.0,17.366
Europe,Serbia,2020-05-16,10438.0,64.0,225.0,1.0,174746.0,6076.0,17.366
Europe,Serbia,2020-05-17,10496.0,58.0,228.0,3.0,181272.0,6526.0,17.366
Europe,Serbia,2020-05-18,10610.0,114.0,230.0,2.0,185385.0,4113.0,17.366
Europe,Serbia,2020-05-19,10699.0,89.0,231.0,1.0,190683.0,5298.0,17.366
Europe,Serbia,2020-05-20,10733.0,34.0,234.0,3.0,196881.0,6198.0,17.366
Europe,Serbia,2020-05-21,10833.0,100.0,235.0,1.0,203799.0,6918.0,17.366
Europe,Serbia,2020-05-22,10919.0,86.0,237.0,2.0,209797.0,5998.0,17.366
Europe,Serbia,2020-05-23,11024.0,105.0,237.0,0.0,214212.0,4415.0,17.366
Europe,Serbia,2020-05-24,11092.0,68.0,238.0,1.0,217856.0,3644.0,17.366
Europe,Serbia,2020-05-25,11159.0,67.0,238.0,0.0,220344.0,2488.0,17.366
Europe,Serbia,2020-05-26,11193.0,34.0,239.0,1.0,223771.0,3427.0,17.366
Europe,Serbia,2020-05-27,11227.0,34.0,239.0,0.0,229485.0,5714.0,17.366
Europe,Serbia,2020-05-28,11275.0,48.0,240.0,1.0,234019.0,4534.0,17.366
Europe,Serbia,2020-05-29,11300.0,25.0,241.0,1.0,239234.0,5215.0,17.366
Europe,Serbia,2020-05-30,11354.0,54.0,242.0,1.0,242782.0,3548.0,17.366
Europe,Serbia,2020-05-31,11381.0,27.0,242.0,0.0,245445.0,2663.0,17.366
Europe,Serbia,2020-06-01,11412.0,31.0,243.0,1.0,247760.0,2315.0,17.366
Europe,Serbia,2020-06-02,11430.0,18.0,244.0,1.0,252132.0,4372.0,17.366
Europe,Serbia,2020-06-03,11454.0,24.0,245.0,1.0,257242.0,5110.0,17.366
Europe,Serbia,2020-06-04,11523.0,69.0,245.0,0.0,261266.0,4024.0,17.366
Europe,Serbia,2020-06-05,11571.0,48.0,246.0,1.0,266061.0,4795.0,17.366
Europe,Serbia,2020-06-06,11667.0,96.0,247.0,1.0,269185.0,3124.0,17.366
Europe,Serbia,2020-06-07,11741.0,74.0,248.0,1.0,272502.0,3317.0,17.366
Europe,Serbia,2020-06-08,11823.0,82.0,249.0,1.0,276810.0,4308.0,17.366
Europe,Serbia,2020-06-09,11896.0,73.0,250.0,1.0,282049.0,5239.0,17.366
Europe,Serbia,2020-06-10,11965.0,69.0,250.0,0.0,287064.0,5015.0,17.366
Europe,Serbia,2020-06-11,12031.0,66.0,251.0,1.0,291996.0,4932.0,17.366
Europe,Serbia,2020-06-12,12102.0,71.0,252.0,1.0,297789.0,5793.0,17.366
Europe,Serbia,2020-06-13,12175.0,73.0,252.0,0.0,301126.0,3337.0,17.366
Europe,Serbia,2020-06-14,12251.0,76.0,253.0,1.0,302928.0,1802.0,17.366
Europe,Serbia,2020-06-15,12310.0,59.0,254.0,1.0,308013.0,5085.0,17.366
Europe,Serbia,2020-06-16,12367.0,57.0,255.0,1.0,313483.0,5470.0,17.366
Europe,Serbia,2020-06-17,12426.0,59.0,256.0,1.0,319581.0,6098.0,17.366
Europe,Serbia,2020-06-18,12522.0,96.0,257.0,1.0,325613.0,6032.0,17.366
Europe,Serbia,2020-06-19,12616.0,94.0,258.0,1.0,332342.0,6729.0,17.366
Europe,Serbia,2020-06-20,12709.0,93.0,259.0,1.0,336553.0,4211.0,17.366
Europe,Serbia,2020-06-21,12803.0,94.0,260.0,1.0,339822.0,3269.0,17.366
Europe,Serbia,2020-06-22,12894.0,91.0,261.0,1.0,345260.0,5438.0,17.366
Europe,Serbia,2020-06-23,12990.0,96.0,262.0,1.0,351285.0,6025.0,17.366
Europe,Serbia,2020-06-24,13092.0,102.0,263.0,1.0,359069.0,7784.0,17.366
Europe,Serbia,2020-06-25,13235.0,143.0,263.0,0.0,366380.0,7311.0,17.366
Europe,Serbia,2020-06-26,13372.0,137.0,264.0,1.0,374875.0,8495.0,17.366
Europe,Serbia,2020-06-27,13565.0,193.0,265.0,1.0,380808.0,5933.0,17.366
Europe,Serbia,2020-06-28,13792.0,227.0,267.0,2.0,385713.0,4905.0,17.366
Europe,Serbia,2020-06-29,14046.0,254.0,270.0,3.0,392863.0,7150.0,17.366
Europe,Serbia,2020-06-30,14288.0,242.0,274.0,4.0,401240.0,8377.0,17.366
Europe,Serbia,2020-07-01,14564.0,276.0,277.0,3.0,409866.0,8626.0,17.366
Europe,Serbia,2020-07-02,14836.0,272.0,281.0,4.0,418879.0,9013.0,17.366
Europe,Serbia,2020-07-03,15195.0,359.0,287.0,6.0,426981.0,8102.0,17.366
Europe,Serbia,2020-07-04,15504.0,309.0,298.0,11.0,434415.0,7434.0,17.366
Europe,Serbia,2020-07-05,15829.0,325.0,306.0,8.0,439445.0,5030.0,17.366
Europe,Serbia,2020-07-06,16131.0,302.0,311.0,5.0,447317.0,7872.0,17.366
Europe,Serbia,2020-07-07,16420.0,289.0,317.0,6.0,455604.0,8287.0,17.366
Europe,Serbia,2020-07-08,16719.0,299.0,330.0,13.0,464171.0,8567.0,17.366
Europe,Serbia,2020-07-09,17076.0,357.0,341.0,11.0,471700.0,7529.0,17.366
Europe,Serbia,2020-07-10,17342.0,266.0,352.0,11.0,480346.0,8646.0,17.366
Europe,Serbia,2020-07-11,17728.0,386.0,370.0,18.0,487378.0,7032.0,17.366
Europe,Serbia,2020-07-12,18073.0,345.0,382.0,12.0,491428.0,4050.0,17.366
Europe,Serbia,2020-07-13,18360.0,287.0,393.0,11.0,498343.0,6915.0,17.366
Europe,Serbia,2020-07-14,18639.0,279.0,405.0,12.0,507002.0,8659.0,17.366
Europe,Serbia,2020-07-15,18983.0,344.0,418.0,13.0,515395.0,8393.0,17.366
Europe,Serbia,2020-07-16,19334.0,351.0,429.0,11.0,524578.0,9183.0,17.366
Europe,Serbia,2020-07-17,19717.0,383.0,442.0,13.0,534488.0,9910.0,17.366
Europe,Serbia,2020-07-18,20109.0,392.0,452.0,10.0,542136.0,7648.0,17.366
Europe,Serbia,2020-07-19,20498.0,389.0,461.0,9.0,550091.0,7955.0,17.366
Europe,Serbia,2020-07-20,20894.0,396.0,472.0,11.0,558440.0,8349.0,17.366
Europe,Serbia,2020-07-21,21253.0,359.0,482.0,10.0,568750.0,10310.0,17.366
Europe,Serbia,2020-07-22,21605.0,352.0,491.0,9.0,580271.0,11521.0,17.366
Europe,Serbia,2020-07-23,22031.0,426.0,499.0,8.0,591350.0,11079.0,17.366
Europe,Serbia,2020-07-24,22443.0,412.0,508.0,9.0,601984.0,10634.0,17.366
Europe,Serbia,2020-07-25,22852.0,409.0,518.0,10.0,611333.0,9349.0,17.366
Europe,Serbia,2020-07-26,23263.0,411.0,526.0,8.0,621714.0,10381.0,17.366
Europe,Serbia,2020-07-27,23730.0,467.0,534.0,8.0,631274.0,9560.0,17.366
Europe,Serbia,2020-07-28,24141.0,411.0,543.0,9.0,641091.0,9817.0,17.366
Europe,Serbia,2020-07-29,24520.0,379.0,551.0,8.0,650744.0,9653.0,17.366
Europe,Serbia,2020-07-30,24892.0,372.0,558.0,7.0,659548.0,8804.0,17.366
Europe,Serbia,2020-07-31,25213.0,321.0,565.0,7.0,668984.0,9436.0,17.366
Europe,Serbia,2020-08-01,25552.0,339.0,573.0,8.0,678093.0,9109.0,17.366
Europe,Serbia,2020-08-02,25882.0,330.0,582.0,9.0,686488.0,8395.0,17.366
Europe,Serbia,2020-08-03,26193.0,311.0,590.0,8.0,693656.0,7168.0,17.366
Europe,Serbia,2020-08-04,26451.0,258.0,598.0,8.0,703246.0,9590.0,17.366
Europe,Serbia,2020-08-05,26738.0,287.0,605.0,7.0,713104.0,9858.0,17.366
Europe,Serbia,2020-08-06,27033.0,295.0,614.0,9.0,723137.0,10033.0,17.366
Europe,Serbia,2020-08-07,27332.0,299.0,621.0,7.0,733059.0,9922.0,17.366
Europe,Serbia,2020-08-08,27608.0,276.0,626.0,5.0,741073.0,8014.0,17.366
Europe,Serbia,2020-08-09,27863.0,255.0,632.0,6.0,747324.0,6251.0,17.366
Europe,Serbia,2020-08-10,28099.0,236.0,641.0,9.0,754143.0,6819.0,17.366
Europe,Serbia,2020-08-11,28262.0,163.0,646.0,5.0,762229.0,8086.0,17.366
Europe,Serbia,2020-08-12,28497.0,235.0,652.0,6.0,770997.0,8768.0,17.366
Europe,Serbia,2020-08-13,28751.0,254.0,658.0,6.0,780097.0,9100.0,17.366
Europe,Serbia,2020-08-14,28998.0,247.0,661.0,3.0,789480.0,9383.0,17.366
Europe,Serbia,2020-08-15,29233.0,235.0,665.0,4.0,798009.0,8529.0,17.366
Europe,Serbia,2020-08-16,29471.0,238.0,670.0,5.0,804568.0,6559.0,17.366
Europe,Serbia,2020-08-17,29682.0,211.0,674.0,4.0,811920.0,7352.0,17.366
Europe,Serbia,2020-08-18,29782.0,100.0,677.0,3.0,821106.0,9186.0,17.366
Europe,Serbia,2020-08-19,29890.0,108.0,681.0,4.0,831677.0,10571.0,17.366
Europe,Serbia,2020-08-20,30048.0,158.0,684.0,3.0,842441.0,10764.0,17.366
Europe,Serbia,2020-08-21,30209.0,161.0,689.0,5.0,854059.0,11618.0,17.366
Europe,Serbia,2020-08-22,30378.0,169.0,692.0,3.0,862729.0,8670.0,17.366
Europe,Serbia,2020-08-23,30548.0,170.0,695.0,3.0,869668.0,6939.0,17.366
Europe,Serbia,2020-08-24,30657.0,109.0,698.0,3.0,876929.0,7261.0,17.366
Europe,Serbia,2020-08-25,30714.0,57.0,701.0,3.0,885575.0,8646.0,17.366
Europe,Serbia,2020-08-26,30820.0,106.0,705.0,4.0,895507.0,9932.0,17.366
Europe,Serbia,2020-08-27,30974.0,154.0,707.0,2.0,904343.0,8836.0,17.366
Europe,Serbia,2020-08-28,31099.0,125.0,707.0,0.0,913856.0,9513.0,17.366
Europe,Serbia,2020-08-29,31207.0,108.0,709.0,2.0,920852.0,6996.0,17.366
Europe,Serbia,2020-08-30,31282.0,75.0,710.0,1.0,925208.0,4356.0,17.366
Europe,Serbia,2020-08-31,31365.0,83.0,711.0,1.0,931037.0,5829.0,17.366
Europe,Serbia,2020-09-01,31406.0,41.0,713.0,2.0,938546.0,7509.0,17.366
Europe,Serbia,2020-09-02,31482.0,76.0,715.0,2.0,947298.0,8752.0,17.366
Europe,Serbia,2020-09-03,31581.0,99.0,716.0,1.0,955730.0,8432.0,17.366
Europe,Serbia,2020-09-04,31676.0,95.0,718.0,2.0,966563.0,10833.0,17.366
Europe,Serbia,2020-09-05,31772.0,96.0,721.0,3.0,974411.0,7848.0,17.366
Europe,Serbia,2020-09-06,31849.0,77.0,723.0,2.0,978600.0,4189.0,17.366
Europe,Serbia,2020-09-07,31905.0,56.0,724.0,1.0,984798.0,6198.0,17.366
Europe,Serbia,2020-09-08,31941.0,36.0,725.0,1.0,993140.0,8342.0,17.366
Europe,Serbia,2020-09-09,31994.0,53.0,727.0,2.0,1001425.0,8285.0,17.366
Europe,Serbia,2020-09-10,32078.0,84.0,728.0,1.0,1009401.0,7976.0,17.366
Europe,Serbia,2020-09-11,32136.0,58.0,729.0,1.0,1018908.0,9507.0,17.366
Europe,Serbia,2020-09-12,32228.0,92.0,730.0,1.0,1024976.0,6068.0,17.366
Europe,Serbia,2020-09-13,32300.0,72.0,731.0,1.0,1028058.0,3082.0,17.366
Europe,Serbia,2020-09-14,32408.0,108.0,733.0,2.0,1033988.0,5930.0,17.366
Europe,Serbia,2020-09-15,32437.0,29.0,733.0,0.0,1041697.0,7709.0,17.366
Europe,Serbia,2020-09-16,32511.0,74.0,735.0,2.0,,,17.366
Europe,Serbia,2020-09-17,32613.0,102.0,736.0,1.0,,,17.366
Europe,Serbia,2020-09-18,32695.0,82.0,738.0,2.0,,,17.366
Europe,Serbia,2020-09-19,32757.0,62.0,739.0,1.0,,,17.366
Europe,Slovakia,2020-03-07,1.0,1.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-08,3.0,2.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-09,5.0,2.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-11,7.0,2.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-12,10.0,3.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-13,21.0,11.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-14,30.0,9.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-15,44.0,14.0,0.0,0.0,1545.0,,15.07
Europe,Slovakia,2020-03-16,61.0,17.0,0.0,0.0,1913.0,368.0,15.07
Europe,Slovakia,2020-03-17,84.0,23.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-18,97.0,13.0,0.0,0.0,1991.0,,15.07
Europe,Slovakia,2020-03-19,107.0,10.0,0.0,0.0,2439.0,448.0,15.07
Europe,Slovakia,2020-03-20,123.0,16.0,0.0,0.0,2707.0,268.0,15.07
Europe,Slovakia,2020-03-21,137.0,14.0,0.0,0.0,3247.0,540.0,15.07
Europe,Slovakia,2020-03-22,178.0,41.0,0.0,0.0,3489.0,242.0,15.07
Europe,Slovakia,2020-03-23,185.0,7.0,0.0,0.0,3518.0,29.0,15.07
Europe,Slovakia,2020-03-24,191.0,6.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-25,204.0,13.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-26,216.0,12.0,0.0,0.0,5664.0,,15.07
Europe,Slovakia,2020-03-27,226.0,10.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-28,295.0,69.0,0.0,0.0,7131.0,,15.07
Europe,Slovakia,2020-03-29,295.0,0.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-30,336.0,41.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-03-31,336.0,0.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-04-01,363.0,27.0,0.0,0.0,,,15.07
Europe,Slovakia,2020-04-02,400.0,37.0,0.0,0.0,11742.0,,15.07
Europe,Slovakia,2020-04-03,426.0,26.0,0.0,0.0,13631.0,1889.0,15.07
Europe,Slovakia,2020-04-04,450.0,24.0,0.0,0.0,15155.0,1524.0,15.07
Europe,Slovakia,2020-04-05,471.0,21.0,0.0,0.0,,,15.07
